diagnostic_type,normalized_message,suspected_api,relative_path,line,script_line,object,object_start,object_type,structural_depth,raw_excerpt,fresh_count,source_file_present,source_object_present,vanilla_file_present,vanilla_object_present,fork_syntax,source_syntax,vanilla_syntax,protected_area,existing_block,existing_report,current_classification,family_id,generation,log_file,log_line
PostValidate_trigger,PostValidate of trigger 'has_journal_entry' returned false,has_journal_entry,events/iberia_events/iberian_union_events.txt,32,32,iberia.1,4,event,3,has_journal_entry = je_iberia,1,true,true,true,true,has_journal_entry = je_iberia,has_journal_entry = je_iberia,has_journal_entry = je_iberia,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_E,API_HAS_JOURNAL_ENTRY,PostValidate,debug.log,3554
PostValidate_trigger,PostValidate of trigger 'is_involved_in_journal_entry' returned false,is_involved_in_journal_entry,events/iberia_events/iberian_union_events.txt,246,246,iberia.11,159,event,5,is_involved_in_journal_entry = je_iberia,1,true,true,true,true,is_involved_in_journal_entry = je_iberia,is_involved_in_journal_entry = je_iberia,is_involved_in_journal_entry = je_iberia,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_E,API_IS_INVOLVED_IN_JOURNAL_ENTRY,PostValidate,debug.log,3555
PostValidate_trigger,PostValidate of trigger 'is_involved_in_journal_entry' returned false,is_involved_in_journal_entry,events/iberia_events/iberian_union_events.txt,310,310,iberia.11,159,event,5,is_involved_in_journal_entry = je_iberia,1,true,true,true,true,is_involved_in_journal_entry = je_iberia,is_involved_in_journal_entry = je_iberia,is_involved_in_journal_entry = je_iberia,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_E,API_IS_INVOLVED_IN_JOURNAL_ENTRY,PostValidate,debug.log,3556
PostValidate_trigger,PostValidate of trigger 'is_in_geographic_region' returned false,is_in_geographic_region,events/iberia_events/iberian_union_events.txt,352,352,iberia.11,159,event,6,is_in_geographic_region = geographic_region_iberia,1,true,true,true,true,is_in_geographic_region = geographic_region_iberia,is_in_geographic_region = geographic_region_iberia_old,is_in_geographic_region = geographic_region_iberia_old,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_A,API_IS_IN_GEOGRAPHIC_REGION,PostValidate,debug.log,3557
PostValidate_trigger,PostValidate of trigger 'is_in_geographic_region' returned false,is_in_geographic_region,events/iberia_events/iberian_union_events.txt,424,424,iberia.2,369,event,3,is_in_geographic_region = geographic_region_iberia,1,true,true,true,true,is_in_geographic_region = geographic_region_iberia,is_in_geographic_region = geographic_region_iberia_old,is_in_geographic_region = geographic_region_iberia_old,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_A,API_IS_IN_GEOGRAPHIC_REGION,PostValidate,debug.log,3558
PostValidate_trigger,PostValidate of trigger 'is_in_geographic_region' returned false,is_in_geographic_region,events/iberia_events/iberian_union_events.txt,545,545,iberia.3,523,event,3,is_in_geographic_region = geographic_region_iberia,1,true,true,true,true,is_in_geographic_region = geographic_region_iberia,is_in_geographic_region = geographic_region_iberia_old,is_in_geographic_region = geographic_region_iberia_old,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_A,API_IS_IN_GEOGRAPHIC_REGION,PostValidate,debug.log,3559
PostValidate_trigger,PostValidate of trigger 'is_involved_in_journal_entry' returned false,is_involved_in_journal_entry,events/iberia_events/iberian_union_events.txt,552,552,iberia.3,523,event,3,is_involved_in_journal_entry = je_iberia,1,true,true,true,true,is_involved_in_journal_entry = je_iberia,is_involved_in_journal_entry = je_iberia,is_involved_in_journal_entry = je_iberia,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_E,API_IS_INVOLVED_IN_JOURNAL_ENTRY,PostValidate,debug.log,3560
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_anarchism_events.txt,85,85,anarchism_events.1,4,event,5,has_role = executive,1,true,true,true,true,has_role = executive,has_role_of_type = executive,has_role_of_type = executive || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3561
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_anarchism_events.txt,87,87,anarchism_events.1,4,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = executive,has_role_of_type = executive || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3562
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_anarchism_events.txt,254,254,anarchism_events.2,172,event,5,has_role = executive,1,true,true,true,true,has_role = executive,has_role_of_type = executive,has_role_of_type = executive || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3563
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_anarchism_events.txt,256,256,anarchism_events.2,172,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = executive,has_role_of_type = executive || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3564
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,30,30,ip4_coup.1,4,event,4,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3565
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,31,31,ip4_coup.1,4,event,4,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3566
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,56,56,immediate,51,event,5,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3567
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,57,57,immediate,51,event,5,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3568
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,321,321,ip4_coup.2,120,event,7,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3569
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,332,332,ip4_coup.2,120,event,7,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3570
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,426,426,1,361,event,8,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3571
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/ip4_coup_events.txt,432,432,1,361,event,8,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3572
PostValidate_trigger,PostValidate of trigger 'has_amendment' returned false,has_amendment,events/iberia_events/ip4_election_rigging.txt,31,31,caciquismo.1,3,event,3,has_amendment = amendment_electoral_clientelism,1,true,true,true,true,has_amendment = amendment_electoral_clientelism,has_amendment = amendment_type:amendment_electoral_clientelism,has_amendment = amendment_type:amendment_electoral_clientelism,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_AMENDMENT,PostValidate,debug.log,3573
PostValidate_trigger,PostValidate of trigger 'has_amendment' returned false,has_amendment,events/iberia_events/ip4_election_rigging.txt,403,403,caciquismo.2,374,event,4,has_amendment = amendment_electoral_clientelism,1,true,true,true,true,has_amendment = amendment_electoral_clientelism,has_amendment = amendment_type:amendment_electoral_clientelism,has_amendment = amendment_type:amendment_electoral_clientelism,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_AMENDMENT,PostValidate,debug.log,3574
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,events/iberia_events/ip4_spanish_political_events.txt,797,797,spain_provisional_government.2,760,event,5,has_template = SPA_baldomero_espartero,1,true,true,true,true,has_template = SPA_baldomero_espartero,has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern,has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3575
PostValidate_trigger,PostValidate of trigger 'has_template' returned false,has_template,events/iberia_events/ip4_spanish_political_events.txt,802,802,spain_provisional_government.2,760,event,5,has_template = SPA_baldomero_espartero,1,true,true,true,true,has_template = SPA_baldomero_espartero,has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern,has_template = SPA_baldomero_espartero || has_template = HOH_leopold_von_hohenzollern,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_E,API_HAS_TEMPLATE,PostValidate,debug.log,3576
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/struggle_for_the_highveld_events.txt,330,330,struggle_for_the_highveld.3,269,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician,has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3577
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/iberia_events/struggle_for_the_highveld_events.txt,549,549,struggle_for_the_highveld.5,495,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician,has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3578
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_nationalism_events.txt,339,339,india_nationalism_events.3,305,event,3,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3579
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_nationalism_events.txt,372,372,india_nationalism_events.3,305,event,4,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3580
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,82,82,india_non_cooperation.1,4,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3581
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,92,92,india_non_cooperation.1,4,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3582
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,410,410,india_non_cooperation.5,357,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3583
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,411,411,india_non_cooperation.5,357,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3584
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,453,453,india_non_cooperation.5,357,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3585
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,454,454,india_non_cooperation.5,357,event,5,NOT = { has_role = politician },1,true,true,true,true,NOT = { has_role = politician },has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3586
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/india_non_cooperation.txt,499,499,india_non_cooperation.5,357,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3587
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/indian_famines.txt,143,143,indian_famines.2,101,event,3,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3588
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/indian_famines.txt,171,171,indian_famines.2,101,event,4,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3589
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/indian_famines.txt,310,310,indian_famines.3,272,event,4,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3590
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/mughal_events.txt,482,482,mughal.6,429,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician,has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3591
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/mughal_events.txt,507,507,mughal.6,429,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician,has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3592
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/princely_states.txt,371,371,princely_states.4,344,event,4,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general,has_role_of_type = general,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3593
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/princely_states.txt,385,385,princely_states.4,344,event,5,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general,has_role_of_type = general,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3594
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,300,300,sikh_empire.4,271,event,3,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3595
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,309,309,sikh_empire.4,271,event,4,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3596
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,926,926,sikh_empire.10,917,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3597
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,970,970,sikh_empire.10,917,event,4,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3598
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,1120,1120,sikh_empire.11,1016,event,6,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3599
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,1125,1125,sikh_empire.11,1016,event,6,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3600
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/sikh_empire.txt,1133,1133,sikh_empire.11,1016,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = general || has_role_of_type = politician,has_role_of_type = general || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3601
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/utilitarian.txt,94,94,utilitarian.1,4,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator || has_role_of_type = politician,has_role_of_type = agitator || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3602
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/utilitarian.txt,95,95,utilitarian.1,4,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = agitator || has_role_of_type = politician,has_role_of_type = agitator || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3603
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/utilitarian.txt,182,182,utilitarian.2,109,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator || has_role_of_type = politician,has_role_of_type = agitator || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3604
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/utilitarian.txt,183,183,utilitarian.2,109,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = agitator || has_role_of_type = politician,has_role_of_type = agitator || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3605
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/india_events/utilitarian.txt,336,336,utilitarian.3,197,event,7,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator || has_role_of_type = politician,has_role_of_type = agitator || has_role_of_type = politician,INDIA_CLOSED,India_hotfix,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3606
