tech_id,reference_class,referencing_object_type,referencing_object_id,file,line_or_context,notes
political_agitation,EVENT_CONDITION,event,historical_agitators.12,events/agitators_events/historic_agitator_events.txt,1035: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,historical_agitators.16,events/agitators_events/historic_agitator_events.txt,1396: can_research = political_agitation,
political_agitation,EVENT_EFFECT,event,historical_agitators.16,events/agitators_events/historic_agitator_events.txt,1405: add_technology_progress = { progress = 5000 technology = political_agitation },
political_agitation,EVENT_CONDITION,event,historical_agitators.17,events/agitators_events/historic_agitator_events.txt,1438: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.14,events/agitators_events/revolution_events_02.txt,2154: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.15,events/agitators_events/revolution_events_02.txt,2296: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.16,events/agitators_events/revolution_events_02.txt,2468: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.17,events/agitators_events/revolution_events_02.txt,2569: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.18,events/agitators_events/revolution_events_02.txt,2779: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.19,events/agitators_events/revolution_events_02.txt,2970: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,revolution_pulse_events.20,events/agitators_events/revolution_events_02.txt,3181: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,BRZ_vargas.6,events/brazil/vargas.txt,1373: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,BRZ_vargas.8,events/brazil/vargas.txt,1588: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,communism.2,events/communism.txt,180: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,communism.3,events/communism.txt,518: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,ig_suppression_events.2,events/ig_suppression_events.txt,159: has_technology_researched = political_agitation,
political_agitation,EVENT_CONDITION,event,red_scare.7,events/red_scare_events.txt,594: has_technology_researched = political_agitation,
political_agitation,LOCALIZATION_ONLY,technology_localization,political_agitation,localization/english/inventions_l_english.yml,"347: political_agitation:0 ""Political Agitation""",English name/description key.
political_agitation,LOCALIZATION_ONLY,technology_localization,political_agitation_desc,localization/english/inventions_l_english.yml,"348: political_agitation_desc:0 ""By taking to the streets, political agitators rile people up, encouraging them to take political action at the first possible moment.""",English name/description key.
postal_savings,PREREQUISITE,technology,mutual_funds,common/technology/technologies/30_society.txt,1232: postal_savings,
postal_savings,LOCALIZATION_ONLY,technology_localization,postal_savings,localization/english/inventions_l_english.yml,"609: postal_savings:0 ""Postal Savings""",English name/description key.
postal_savings,LOCALIZATION_ONLY,technology_localization,postal_savings_desc,localization/english/inventions_l_english.yml,"610: postal_savings_desc:1 ""A valuable method for people to save money even if they do not have access to a bank, postal savings promote both the storage and flow of money among even the poorest of citizens.""",English name/description key.
power_of_the_purse,UNIT_REQUIREMENT,combat_unit_types,combat_unit_type_mid_tier_marines,common/combat_unit_types/00_land_combat_unit_types.txt,1003: unlocking_technologies = { power_of_the_purse },
power_of_the_purse,JOURNAL_REQUIREMENT,journal_entries,je_brazil_navy,common/journal_entries/02_brazil_navy.txt,17: has_technology_researched = power_of_the_purse,
power_of_the_purse,PM_REQUIREMENT,production_methods,pm_power_of_the_purse,common/production_methods/05_military.txt,342: power_of_the_purse,
power_of_the_purse,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_1_tech,common/scripted_effects/00_starting_inventions.txt,17: add_technology_researched = power_of_the_purse,
power_of_the_purse,PREREQUISITE,technology,self_propelled_torpedoes,common/technology/technologies/20_military.txt,588: power_of_the_purse,
power_of_the_purse,LOCALIZATION_ONLY,technology_localization,power_of_the_purse,localization/english/inventions_l_english.yml,"359: power_of_the_purse:0 ""Power of the Purse""",English name/description key.
power_of_the_purse,LOCALIZATION_ONLY,technology_localization,power_of_the_purse_desc,localization/english/inventions_l_english.yml,"360: power_of_the_purse_desc:0 ""Power of the Purse gives the ability to make purchases to the captains, allowing for a much more autonomous and effective fleet.""",English name/description key.
pre_dreadnought_tech,LAW_REQUIREMENT,laws,law_jeune_ecole,common/laws/00_navy_model.txt,80: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,LAW_REQUIREMENT,laws,law_professional_navy,common/laws/00_navy_model.txt,128: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,LAW_REQUIREMENT,laws,law_diplomatic_navy,common/laws/00_navy_model.txt,175: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_modifications,ship_mod_supply_ship_armor_high,common/ship_modifications/00_ship_modifications.txt,4136: unlocking_technologies = { pre_dreadnought_tech },
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_modifications,ship_mod_supply_ship_propulsion_high,common/ship_modifications/00_ship_modifications.txt,4168: unlocking_technologies = { pre_dreadnought_tech },
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_early_ironclad,common/ship_types/00_ship_types.txt,198: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_coastal_defense_ship,common/ship_types/00_ship_types.txt,285: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_modern_ironclad,common/ship_types/00_ship_types.txt,382: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_pre_dreadnought,common/ship_types/00_ship_types.txt,526: unlocking_technologies = { pre_dreadnought_tech },
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_iron_frigate,common/ship_types/00_ship_types.txt,896: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_protected_cruiser,common/ship_types/00_ship_types.txt,1047: has_technology_researched = pre_dreadnought_tech,
pre_dreadnought_tech,NAVAL_DESIGN_REQUIREMENT,ship_types,ship_type_armored_cruiser,common/ship_types/00_ship_types.txt,1180: unlocking_technologies = { pre_dreadnought_tech },
pre_dreadnought_tech,PREREQUISITE,technology,dreadnought_tech,common/technology/technologies/20_military.txt,891: pre_dreadnought_tech,
pre_dreadnought_tech,LOCALIZATION_ONLY,technology_localization,pre_dreadnought_tech,localization/english/inventions_l_english.yml,"188: pre_dreadnought_tech: ""$ship_type_pre_dreadnought$""",English name/description key.
pre_dreadnought_tech,LOCALIZATION_ONLY,technology_localization,pre_dreadnought_tech_desc,localization/english/inventions_l_english.yml,"189: pre_dreadnought_tech_desc: ""Standardizing ship designs of battleships in order to produce a higher number of them. These ships are built from steel and powered by steam engines.""",English name/description key.
prospecting,BUILDING_REQUIREMENT,buildings,building_gold_mine,common/buildings/03_mines.txt,159: prospecting,
prospecting,BUILDING_REQUIREMENT,buildings,building_gold_field,common/buildings/03_mines.txt,188: prospecting,
prospecting,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,49: add_technology_researched = prospecting,
prospecting,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,91: add_technology_researched = prospecting,
prospecting,PREREQUISITE,technology,nitroglycerin,common/technology/technologies/10_production.txt,352: prospecting,
prospecting,LOCALIZATION_ONLY,technology_localization,prospecting,localization/english/inventions_l_english.yml,"529: prospecting:0 ""Prospecting""",English name/description key.
prospecting,LOCALIZATION_ONLY,technology_localization,prospecting_desc,localization/english/inventions_l_english.yml,"530: prospecting_desc:1 ""Mining gold requires first finding gold. From individuals panning for riches to industrial-scale searches, prospecting is what makes fortunes real.""",English name/description key.
psychiatry,JOURNAL_REQUIREMENT,journal_entries,je_positivist_movement,common/journal_entries/02_positivism.txt,7: has_technology_researched = psychiatry,
psychiatry,TRIGGER,political_movements,movement_positivist,common/political_movements/00_ideological_movements.txt,5860: has_technology_researched = psychiatry,
psychiatry,PREREQUISITE,technology,philosophical_pragmatism,common/technology/technologies/30_society.txt,1293: psychiatry,
psychiatry,EVENT_CONDITION,event,psychology_events.1,events/psychology_events.txt,34: has_technology_researched = psychiatry,
psychiatry,EVENT_CONDITION,event,psychology_events.2,events/psychology_events.txt,142: has_technology_researched = psychiatry,
psychiatry,EVENT_CONDITION,event,psychology_events.3,events/psychology_events.txt,262: has_technology_researched = psychiatry,
psychiatry,EVENT_CONDITION,event,psychology_events.4,events/psychology_events.txt,362: has_technology_researched = psychiatry,
psychiatry,EVENT_CONDITION,event,psychology_events.6,events/psychology_events.txt,614: has_technology_researched = psychiatry,
psychiatry,EVENT_CONDITION,event,dt_society_events.1,events/tech_events/society_events_01.txt,84: has_technology_researched = psychiatry,
psychiatry,LOCALIZATION_ONLY,technology_localization,psychiatry,localization/english/inventions_l_english.yml,"607: psychiatry:0 ""Psychiatry""",English name/description key.
psychiatry,LOCALIZATION_ONLY,technology_localization,psychiatry_desc,localization/english/inventions_l_english.yml,"608: psychiatry_desc:1 ""The idea that mental disorders can be approached medically, and by being approached medically can be diagnosed and treated, is a new concept that opens up new worlds for the betterment of people.""",English name/description key.
psychoanalysis,PREREQUISITE,technology,behaviorism,common/technology/technologies/30_society.txt,1689: psychoanalysis,
psychoanalysis,PREREQUISITE,technology,analytical_philosophy,common/technology/technologies/30_society.txt,1707: psychoanalysis,
psychoanalysis,EVENT_CONDITION,event,psychology_events.1,events/psychology_events.txt,92: has_technology_researched = psychoanalysis,
psychoanalysis,EVENT_CONDITION,event,psychology_events.2,events/psychology_events.txt,203: has_technology_researched = psychoanalysis,
psychoanalysis,EVENT_CONDITION,event,psychology_events.5,events/psychology_events.txt,443: has_technology_researched = psychoanalysis,
psychoanalysis,EVENT_CONDITION,event,psychology_events.6,events/psychology_events.txt,616: NOT = { has_technology_researched = psychoanalysis },
psychoanalysis,EVENT_CONDITION,event,psychology_events.6,events/psychology_events.txt,673: can_research = psychoanalysis,
psychoanalysis,EVENT_CONDITION,event,psychology_events.6,events/psychology_events.txt,675: has_technology_researched = psychoanalysis,
psychoanalysis,EVENT_EFFECT,event,psychology_events.6,events/psychology_events.txt,678: add_technology_progress = { progress = 6000 technology = psychoanalysis },
psychoanalysis,LOCALIZATION_ONLY,technology_localization,psychoanalysis,localization/english/inventions_l_english.yml,"619: psychoanalysis:0 ""Psychoanalysis""",English name/description key.
psychoanalysis,LOCALIZATION_ONLY,technology_localization,psychoanalysis_desc,localization/english/inventions_l_english.yml,"620: psychoanalysis_desc:1 ""Theories of personal mental development provide the framework for broader theories of social behavior, which can be used to help understand the collective instincts and thoughts of the population.""",English name/description key.
pumpjacks,TRIGGER,ai_strategies,ai_strategy_industrial_expansion,common/ai_strategies/01_admin_strategies.txt,323: has_technology_researched = pumpjacks,
pumpjacks,BUILDING_REQUIREMENT,buildings,building_oil_rig,common/buildings/09_misc_resource.txt,97: pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_el_aguila,common/company_types/00_companies_americas.txt,108: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_el_aguila,common/company_types/00_companies_americas.txt,126: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_caribbean_petroleum,common/company_types/00_companies_americas.txt,253: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_caribbean_petroleum,common/company_types/00_companies_americas.txt,273: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_galician_carpathian_oil,common/company_types/00_companies_austria_hungary.txt,294: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_galician_carpathian_oil,common/company_types/00_companies_austria_hungary.txt,314: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_nederlandse_petroleum,common/company_types/00_companies_europe.txt,268: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_nederlandse_petroleum,common/company_types/00_companies_europe.txt,284: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_romanian_star,common/company_types/00_companies_europe.txt,1876: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_romanian_star,common/company_types/00_companies_europe.txt,1892: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_steel_brothers,common/company_types/00_companies_ip2.txt,625: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_steel_brothers,common/company_types/00_companies_ip2.txt,644: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_branobel,common/company_types/00_companies_russia.txt,204: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_branobel,common/company_types/00_companies_russia.txt,220: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_west_ural_petroleum,common/company_types/00_companies_soi.txt,270: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_west_ural_petroleum,common/company_types/00_companies_soi.txt,287: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_turkish_petroleum,common/company_types/00_companies_soi.txt,1265: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_turkish_petroleum,common/company_types/00_companies_soi.txt,1286: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_anglo_persian_oil,common/company_types/00_companies_soi.txt,1351: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_anglo_persian_oil,common/company_types/00_companies_soi.txt,1379: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_national_iranian_oil,common/company_types/00_companies_soi.txt,1443: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_national_iranian_oil,common/company_types/00_companies_soi.txt,1472: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_standard_oil,common/company_types/00_companies_usa.txt,30: has_technology_researched = pumpjacks,
pumpjacks,COMPANY_REQUIREMENT,company_types,company_standard_oil,common/company_types/00_companies_usa.txt,46: has_technology_researched = pumpjacks,
pumpjacks,TRIGGER,on_actions,on_acquired_technology,common/on_actions/00_code_on_actions.txt,2411: has_technology_researched = pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_vineyard,common/production_methods/02_agro.txt,699: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_cotton_plantation,common/production_methods/04_plantations.txt,189: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_dye_plantation,common/production_methods/04_plantations.txt,235: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_opium_plantation,common/production_methods/04_plantations.txt,281: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_tea_plantation,common/production_methods/04_plantations.txt,327: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_tobacco_plantation,common/production_methods/04_plantations.txt,373: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_sugar_plantation,common/production_methods/04_plantations.txt,477: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_banana_plantation,common/production_methods/04_plantations.txt,597: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_silk_plantation,common/production_methods/04_plantations.txt,643: pumpjacks,
pumpjacks,PM_REQUIREMENT,production_methods,automatic_irrigation_building_rubber_plantation,common/production_methods/09_misc_resource.txt,224: pumpjacks,
pumpjacks,LOCALIZATION_ONLY,technology_localization,pumpjacks,localization/english/inventions_l_english.yml,"537: pumpjacks:0 ""Pumpjacks""",English name/description key.
pumpjacks,LOCALIZATION_ONLY,technology_localization,pumpjacks_desc,localization/english/inventions_l_english.yml,"538: pumpjacks_desc:1 ""The trick with crude oil is getting it out of the ground in a regular, consistent flow. The pumpjack, a straightforward pump, fits the bill perfectly.""",English name/description key.
quinine,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,4480: has_technology_researched = quinine,
quinine,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,6748: limit = { has_technology_researched = quinine },
quinine,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,7127: limit = { has_technology_researched = quinine },
quinine,TRIGGER,decisions,central_africa_expedition,common/decisions/central_africa_expedition_decision.txt,15: has_technology_researched = quinine,
quinine,TRIGGER,decisions,congo_river_expedition,common/decisions/congo_expedition_decision.txt,22: has_technology_researched = quinine,
quinine,TRIGGER,decisions,niger_river_expedition,common/decisions/niger_river_expedition_decision.txt,15: has_technology_researched = quinine,
quinine,TRIGGER,decisions,west_america_expedition,common/decisions/west_america_expidition_decision.txt,22: has_technology_researched = quinine,
quinine,JOURNAL_REQUIREMENT,journal_entries,je_scramble_for_africa,common/journal_entries/00_scramble_for_africa.txt,9: has_technology_researched = quinine,
quinine,TRIGGER,script_values,cultural_community_creation_weight,common/script_values/cultural_community_values.txt,181: has_technology_researched = quinine,
quinine,MODIFIER,state_traits,state_trait_malaria,common/state_traits/00_generic_traits.txt,"4: disabling_technologies = { ""quinine"" }",
quinine,TRIGGER,state_traits,state_trait_severe_malaria,common/state_traits/00_generic_traits.txt,"15: required_techs_for_colonization = { ""quinine"" }",
quinine,PREREQUISITE,technology,civilizing_mission,common/technology/technologies/30_society.txt,965: quinine,
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2133: target = { has_technology_researched = quinine },
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2135: NOT = { has_technology_researched = quinine },
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2136: can_research = quinine,
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2180: target = { has_technology_researched = quinine },
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2182: NOT = { has_technology_researched = quinine },
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2183: can_research = quinine,
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2250: NOT = { has_technology_researched = quinine },
quinine,EVENT_CONDITION,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2251: can_research = quinine,
quinine,EVENT_EFFECT,event,lobby_events.57,events/soi_events/00_lobbies_events_03.txt,2253: add_technology_progress = { progress = 3500 technology = quinine },
quinine,EVENT_CONDITION,event,nursing_events.3,events/tech_events/nursing_events.txt,232: can_research = quinine,
quinine,EVENT_CONDITION,event,nursing_events.3,events/tech_events/nursing_events.txt,245: can_research = quinine,
quinine,EVENT_EFFECT,event,nursing_events.3,events/tech_events/nursing_events.txt,247: add_technology_progress = { progress = 3500 technology = quinine },
quinine,LOCALIZATION_ONLY,technology_localization,quinine,localization/english/inventions_l_english.yml,"368: quinine:0 ""Quinine""",English name/description key.
quinine,LOCALIZATION_ONLY,technology_localization,quinine_desc,localization/english/inventions_l_english.yml,"369: quinine_desc:0 ""Isolation of quinine allows it to be used as a most effective medicine against the harsh effects of malaria.""",English name/description key.
radio,PM_REQUIREMENT,production_methods,pm_radios,common/production_methods/01_industry.txt,2296: radio,
radio,PM_REQUIREMENT,production_methods,radio_stations_tobacco,common/production_methods/04_plantations.txt,1187: radio,
radio,EVENT_CONDITION,event,production_tech_events.210,events/tech_events/production_tech_events.txt,351: NOT = { has_technology_researched = radio },
radio,EVENT_CONDITION,event,production_tech_events.210,events/tech_events/production_tech_events.txt,376: NOT = { has_technology_researched = radio },
radio,EVENT_CONDITION,event,production_tech_events.210,events/tech_events/production_tech_events.txt,382: limit = { can_research = radio },
radio,EVENT_EFFECT,event,production_tech_events.210,events/tech_events/production_tech_events.txt,383: add_technology_progress = { progress = 6000 technology = radio },
radio,EVENT_CONDITION,event,production_tech_events.300,events/tech_events/production_tech_events.txt,420: NOT = { has_technology_researched = radio },
radio,EVENT_CONDITION,event,production_tech_events.300,events/tech_events/production_tech_events.txt,421: can_research = radio,
radio,EVENT_CONDITION,event,production_tech_events.300,events/tech_events/production_tech_events.txt,453: limit = { can_research = radio },
radio,EVENT_EFFECT,event,production_tech_events.300,events/tech_events/production_tech_events.txt,454: add_technology_progress = { progress = 6000 technology = radio },
radio,EVENT_CONDITION,event,technology_events.20,events/technology_events.txt,170: has_technology_researched = radio,
radio,EVENT_CONDITION,event,titanic.1,events/titanic_events.txt,40: has_technology_researched = radio,
radio,GUI_ONLY,gui,buttons,gui/frontend/shared/buttons.gui,"484: block ""radio"" {}",
radio,LOCALIZATION_ONLY,technology_localization,radio,localization/english/inventions_l_english.yml,"370: radio:0 ""Radio""",English name/description key.
radio,LOCALIZATION_ONLY,technology_localization,radio_desc,localization/english/inventions_l_english.yml,"371: radio_desc:0 ""By using invisible 'waves' it is possible to pass information over a great distance wirelessly.""",English name/description key.
railways,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,5021: has_technology_researched = railways,
railways,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,5027: has_technology_researched = railways,
railways,TRIGGER,ai_strategies,ai_strategy_resource_expansion,common/ai_strategies/01_admin_strategies.txt,277: has_technology_researched = railways,
railways,TRIGGER,ai_strategies,ai_strategy_industrial_expansion,common/ai_strategies/01_admin_strategies.txt,465: has_technology_researched = railways,
railways,TRIGGER,ai_strategies,ai_strategy_placate_population,common/ai_strategies/01_admin_strategies.txt,529: has_technology_researched = railways,
railways,BUILDING_REQUIREMENT,buildings,building_railway,common/buildings/11_private_infrastructure.txt,37: railways,
railways,COMPANY_REQUIREMENT,company_types,company_csfa,common/company_types/00_companies_americas.txt,182: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_csfa,common/company_types/00_companies_americas.txt,199: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_great_indian_railway,common/company_types/00_companies_asia.txt,426: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_great_indian_railway,common/company_types/00_companies_asia.txt,444: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_mav,common/company_types/00_companies_austria_hungary.txt,142: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_mav,common/company_types/00_companies_austria_hungary.txt,158: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_kaiping_mining,common/company_types/00_companies_china.txt,37: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_kaiping_mining,common/company_types/00_companies_china.txt,57: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_sao_paulo_railway,common/company_types/00_companies_cots.txt,33: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_sao_paulo_railway,common/company_types/00_companies_cots.txt,60: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_cordoba_railway,common/company_types/00_companies_cots.txt,708: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_cordoba_railway,common/company_types/00_companies_cots.txt,731: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_basileiades,common/company_types/00_companies_europe.txt,424: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_basileiades,common/company_types/00_companies_europe.txt,444: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_cfr,common/company_types/00_companies_europe.txt,1800: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_cfr,common/company_types/00_companies_europe.txt,1820: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_schichau,common/company_types/00_companies_germany.txt,247: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_schichau,common/company_types/00_companies_germany.txt,267: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_prussian_state_railways,common/company_types/00_companies_germany.txt,387: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_prussian_state_railways,common/company_types/00_companies_germany.txt,404: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_gwr,common/company_types/00_companies_great_britain.txt,257: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_gwr,common/company_types/00_companies_great_britain.txt,275: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_ansaldo,common/company_types/00_companies_italy.txt,135: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_fiat,common/company_types/00_companies_italy.txt,279: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_fiat,common/company_types/00_companies_italy.txt,300: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_mantetsu,common/company_types/00_companies_japan.txt,189: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_mantetsu,common/company_types/00_companies_japan.txt,214: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_massey_harris,common/company_types/00_companies_mp1.txt,1282: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_massey_harris,common/company_types/00_companies_mp1.txt,1298: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_imperial_ethiopian_railways,common/company_types/00_companies_mp1.txt,1465: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_imperial_ethiopian_railways,common/company_types/00_companies_mp1.txt,1490: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_putilov_company,common/company_types/00_companies_russia.txt,116: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_putilov_company,common/company_types/00_companies_russia.txt,137: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_iranian_state_railway,common/company_types/00_companies_soi.txt,112: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_iranian_state_railway,common/company_types/00_companies_soi.txt,129: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_tashkent_railroad,common/company_types/00_companies_soi.txt,184: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_tashkent_railroad,common/company_types/00_companies_soi.txt,216: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_kirgizian_mining_company,common/company_types/00_companies_soi.txt,707: has_technology_researched = railways,
railways,COMPANY_REQUIREMENT,company_types,company_kirgizian_mining_company,common/company_types/00_companies_soi.txt,724: has_technology_researched = railways,
railways,TRIGGER,customizable_localization,fast_object_type,common/customizable_localization/02_events.txt,115: has_technology_researched = railways,
railways,TRIGGER,decisions,grand_exhibition_decision,common/decisions/grand_exhibition_decision.txt,11: has_technology_researched = railways,
railways,EVENT_EFFECT,history,COUNTRIES,common/history/countries/aus - austria.txt,7: add_technology_researched = railways,
railways,EVENT_EFFECT,history,COUNTRIES,common/history/countries/bav - bavaria.txt,8: add_technology_researched = railways,
railways,EVENT_EFFECT,history,COUNTRIES,common/history/countries/bic - british east india company.txt,10: add_technology_researched = railways,
