Owner_TAG,State_ID,Building_ID,Target_Level,Required_Technology,Country_Currently_Has_Tech,Conflict_Type,Recommended_Action,Reason,Historical_Source
DENNOR,STATE_WEST_INDIES,building_sugar_plantation,2,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2; kept below named exceptional hubs.,https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf
FRA,STATE_WEST_INDIES,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2; kept below named exceptional hubs.,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63
FRA,STATE_WEST_INDIES,building_sugar_plantation,3,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3; kept below named exceptional hubs.,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63
GBR,STATE_BAHAMAS,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 only for salt extraction.,https://www.bahamas.gov.bs/wps/portal/public/About%20The%20Bahamas/History
GBR,STATE_BERMUDA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 each.,https://www.gov.bm/history-bermuda
GBR,STATE_BERMUDA,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 each.,https://www.gov.bm/history-bermuda
GBR,STATE_FLORIDA,building_dye_plantation,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.nps.gov/casa/learn/historyculture/index.htm; https://www.scencyclopedia.org/sce/entries/indigo/
GBR,STATE_FLORIDA,building_naval_fortification,1,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.nps.gov/casa/learn/historyculture/index.htm; https://www.scencyclopedia.org/sce/entries/indigo/
GBR,STATE_FLORIDA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.nps.gov/casa/learn/historyculture/index.htm; https://www.scencyclopedia.org/sce/entries/indigo/
GBR,STATE_JAMAICA,building_coffee_plantation,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Sugar level 4, port/trade 2; coffee/fort/admin 1.",https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061
GBR,STATE_JAMAICA,building_government_administration,1,systematic_administrative_statistics,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Sugar level 4, port/trade 2; coffee/fort/admin 1.",https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061
GBR,STATE_JAMAICA,building_naval_fortification,1,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Sugar level 4, port/trade 2; coffee/fort/admin 1.",https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061
GBR,STATE_JAMAICA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Sugar level 4, port/trade 2; coffee/fort/admin 1.",https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061
GBR,STATE_JAMAICA,building_sugar_plantation,4,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Sugar level 4, port/trade 2; coffee/fort/admin 1.",https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061
GBR,STATE_NEWFOUNDLAND,building_fishing_wharf,4,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Fishing level 4; port/trade level 2.,https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php; https://www.heritage.nf.ca/articles/politics/economic-changes-1730-to-1815.php
GBR,STATE_NEWFOUNDLAND,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Fishing level 4; port/trade level 2.,https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php; https://www.heritage.nf.ca/articles/politics/economic-changes-1730-to-1815.php
GBR,STATE_WEST_INDIES,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2; kept below named exceptional hubs.,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827
GBR,STATE_WEST_INDIES,building_sugar_plantation,3,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3; kept below named exceptional hubs.,https://academic.oup.com/chicago-scholarship-online/book/21561/chapter-abstract/181405827
GR5,STATE_SANTO_DOMINGO,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63
HAI,STATE_HAITI,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 reflects exceptional plantation/export concentration.,https://www.cambridge.org/core/books/cambridge-history-of-latin-america/haiti-and-santo-domingo-1790c-1870/2DA88EA288904F6477B4126AC8A85B63; https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/producing-a-peculiar-commodity-jamaican-sugar-production-slave-life-and-planter-profits-on-the-eve-of-abolition-17501807/16176A574B9391CE4627B7FD07133061
HAW,STATE_HAWAIIAN_ISLANDS,building_fishing_wharf,2,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | LEVEL 2: multiple durable engineered installations across a major island group and a socially regulated fish-production system. The building is an abstraction: fishpond aquaculture is not literally a wharf.,https://home.nps.gov/places/huilua-fishpond.htm; https://www.nps.gov/locations/hawaii/social-structure.htm
HBC,STATE_MANITOBA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.thecanadianencyclopedia.ca/en/article/york-factory
LOU,STATE_LOUISIANA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1: substantial regionally but not yet a top Atlantic entrepôt.,https://www.hnoc.org/research/collection/new-orleans-and-louisiana-collection
NET,STATE_WEST_INDIES,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Trade level 3 is exceptional but justified by the dense warehouse/free-port system.,https://mass.cultureelerfgoed.nl/lower-town; https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf
NET,STATE_WEST_INDIES,building_sugar_plantation,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Trade level 3 is exceptional but justified by the dense warehouse/free-port system.,https://mass.cultureelerfgoed.nl/lower-town; https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf
NET,STATE_WEST_INDIES,building_tobacco_plantation,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Trade level 3 is exceptional but justified by the dense warehouse/free-port system.,https://mass.cultureelerfgoed.nl/lower-town; https://tile.loc.gov/storage-services/master/gdc/gdcebookspublic/20/20/71/96/05/2020719605/2020719605.pdf
NVS,STATE_NEW_BRUNSWICK,building_fishing_wharf,2,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative 1–2 levels.,https://archives.novascotia.ca/virtual/?Search=THtheme&Theme=halifax; https://www.heritage.nf.ca/articles/exploration/european-migratory-fishery.php
NVS,STATE_NEW_BRUNSWICK,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative 1–2 levels.,https://archives.novascotia.ca/virtual/?Search=THtheme&Theme=halifax; https://www.heritage.nf.ca/articles/exploration/european-migratory-fishery.php
NVS,STATE_NEW_BRUNSWICK,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative 1–2 levels.,https://archives.novascotia.ca/virtual/?Search=THtheme&Theme=halifax; https://www.heritage.nf.ca/articles/exploration/european-migratory-fishery.php
PCO,STATE_PUERTO_RICO,building_barrack,1,organized_military_establishments,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is conservative.,https://www.nps.gov/saju/learn/historyculture/history.htm
PCO,STATE_PUERTO_RICO,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 is conservative.,https://www.nps.gov/saju/learn/historyculture/history.htm
QUE,STATE_QUEBEC,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/quebec-city
QUE,STATE_QUEBEC,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/quebec-city
QUE,STATE_QUEBEC,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/shipbuilding
SC1,STATE_GUERRERO,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 port/trade; level 1 road link.,https://www.britannica.com/place/Acapulco
SC1,STATE_MEXICO,building_food_industry,2,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 administration, level 2 trade/roads/textiles, level 1 other sectors.",https://www.britannica.com/place/Mexico/Colonial-period-1521-1821
SC1,STATE_MEXICO,building_furniture_manufactory,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 administration, level 2 trade/roads/textiles, level 1 other sectors.",https://www.britannica.com/place/Mexico/Colonial-period-1521-1821
SC1,STATE_MEXICO,building_paper_mill,1,traditional_papermaking,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 administration, level 2 trade/roads/textiles, level 1 other sectors.",https://www.britannica.com/place/Mexico/Colonial-period-1521-1821
SC1,STATE_MEXICO,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 3 administration, level 2 trade/roads/textiles, level 1 other sectors.",https://www.unam.mx/acerca-de-la-unam/unam-en-el-tiempo
SC1,STATE_VERACRUZ,building_naval_fortification,1,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade level 3; road level 2; crops/fortification 1–2.,https://whc.unesco.org/en/tentativelists/5398/; https://whc.unesco.org/en/list/1351
SC1,STATE_VERACRUZ,building_port,3,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade level 3; road level 2; crops/fortification 1–2.,https://whc.unesco.org/en/tentativelists/5398/; https://whc.unesco.org/en/list/1351
SC1,STATE_YUCATAN,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.britannica.com/place/Yucatan-state-Mexico/History; https://whc.unesco.org/en/list/483
SC2,STATE_PANAMA,building_naval_fortification,2,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/fort level 2; road level 1.,https://whc.unesco.org/en/list/135
SC2,STATE_PANAMA,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Port/trade/fort level 2; road level 1.,https://whc.unesco.org/en/list/135
SPA,STATE_WEST_INDIES,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1; kept below named exceptional hubs.,https://www.nps.gov/saju/learn/historyculture/history.htm
SPA,STATE_WEST_INDIES,building_sugar_plantation,1,improved_husbandry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1; kept below named exceptional hubs.,https://www.nps.gov/saju/learn/historyculture/history.htm
USA,STATE_CONNECTICUT,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://home.nps.gov/places/essex-national-heritage-area.htm
USA,STATE_CONNECTICUT,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://home.nps.gov/places/essex-national-heritage-area.htm
USA,STATE_CONNECTICUT,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 only.,https://www.yale.edu/about-yale/yale-facts
USA,STATE_GEORGIA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1.,https://www.nps.gov/articles/charleston-community-history.htm; https://encyclopediavirginia.org/entries/tobacco-in-colonial-virginia/
USA,STATE_MAINE,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects regional specialization rather than a single establishment.,https://home.nps.gov/places/essex-national-heritage-area.htm; https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php
USA,STATE_MAINE,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects regional specialization rather than a single establishment.,https://home.nps.gov/places/essex-national-heritage-area.htm; https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php
USA,STATE_MAINE,building_shipyard,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 reflects regional specialization rather than a single establishment.,https://home.nps.gov/places/essex-national-heritage-area.htm; https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php
USA,STATE_MARYLAND,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Tobacco warrants level 3; other organized sectors remain 1.,https://www.cambridge.org/core/journals/journal-of-economic-history/article/abs/economic-regulation-and-the-colonial-economy-the-maryland-tobacco-inspection-act-of-1747/99A89B2C685AFBEC626FF5771A049993
USA,STATE_MARYLAND,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Tobacco warrants level 3; other organized sectors remain 1.,https://msa.maryland.gov/msa/mdmanual/01glance/html/ship.html
USA,STATE_MASSACHUSETTS,building_fishing_wharf,2,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for a large commercial maritime fishery.,https://home.nps.gov/places/essex-national-heritage-area.htm
USA,STATE_MASSACHUSETTS,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for a major regional port system, not a world entrepôt.",https://home.nps.gov/sama/learn/historyculture/wharves.htm; https://home.nps.gov/places/essex-national-heritage-area.htm
USA,STATE_MASSACHUSETTS,building_shipyard,2,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for a major regional shipbuilding concentration.,https://home.nps.gov/places/essex-national-heritage-area.htm
USA,STATE_MASSACHUSETTS,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One institution is sufficient for level 1 under the aggregate calibration.,https://www.harvard.edu/about/history/
USA,STATE_MASSACHUSETTS,building_whaling_station,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 conservatively aggregates a specialized whaling sector.,https://www.nps.gov/nebe/learn/historyculture/whalingheritage.htm; https://www.nps.gov/nebe/learn/historyculture/quakers.htm
USA,STATE_NEW_HAMPSHIRE,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects regional specialization rather than a single establishment.,https://home.nps.gov/places/essex-national-heritage-area.htm; https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php
USA,STATE_NEW_HAMPSHIRE,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects regional specialization rather than a single establishment.,https://home.nps.gov/places/essex-national-heritage-area.htm; https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php
USA,STATE_NEW_HAMPSHIRE,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 1 reflects regional specialization rather than a single establishment.,https://home.nps.gov/places/essex-national-heritage-area.htm; https://www.heritage.nf.ca/articles/exploration/18th-century-fishery.php
USA,STATE_NEW_JERSEY,building_iron_mine,1,shaft_mining,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative levels; iron extraction/workshops not treated as steel industry.,https://www.nps.gov/sair/learn/historyculture/ironworks.htm
USA,STATE_NEW_JERSEY,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative levels; iron extraction/workshops not treated as steel industry.,https://www.nps.gov/sair/learn/historyculture/ironworks.htm
USA,STATE_NEW_JERSEY,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative levels; iron extraction/workshops not treated as steel industry.,https://www.princeton.edu/meet-princeton/history
USA,STATE_NEW_YORK,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 only for port/trade/grain; other sectors level 1.,https://www.archives.nyc/colonial-new-york
USA,STATE_NEW_YORK,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 only for port/trade/grain; other sectors level 1.,https://www.archives.nyc/colonial-new-york
USA,STATE_NEW_YORK,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 only for port/trade/grain; other sectors level 1.,https://www.archives.nyc/colonial-new-york
USA,STATE_NEW_YORK,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 only for port/trade/grain; other sectors level 1.,https://www.columbia.edu/content/history
USA,STATE_NORTH_CAROLINA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Conservative level 1.,https://www.nps.gov/articles/charleston-community-history.htm; https://encyclopediavirginia.org/entries/tobacco-in-colonial-virginia/
USA,STATE_PENNSYLVANIA,building_food_industry,2,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for nationally prominent sectors; firearms remains REVIEW at level 1.,https://philadelphiaencyclopedia.org/essays/flour-milling/
USA,STATE_PENNSYLVANIA,building_furniture_manufactory,2,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | Level 2 for nationally prominent sectors; firearms remains REVIEW at level 1.,https://philadelphiaencyclopedia.org/essays/furniture/
