Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Historical_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Multi_Researched,Conflict_Resolution,Source_1,Source_2,Notes
R4_SOUTH_ASIA,PAN,Punjab,STATE_PUNJAB,Punjab,building_arms_industry,Arms Industries,1,MEDIUM,MILITARY,MILITARY_STATE_DEMAND,NONE,ARSENAL,Lahore is identified among Indian centres producing arms for regional powers.,One level; Sikh military organization remained decentralized in 1776.,NO,INDIA_FUTURE_REWORK,NO,,https://southasia.stanford.edu/publications/guns-and-british-empire,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PAN,Punjab,STATE_PUNJAB,Punjab,building_railway,Regional Infrastructure,1,HIGH,INFRASTRUCTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Punjab lay on the old imperial trunk route linking Delhi and Lahore toward the northwest.,One traditional-road level.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/A275FC7EFB9CF124D90302E92A994FCC,,ROAD_LEVEL_JUSTIFICATION=Delhi–Lahore imperial trunk road; CANAL_LEVEL_JUSTIFICATION=irrigation canals not counted as transport canals; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PAN,Punjab,STATE_PUNJAB,Punjab,building_salt_mine,Salt Mines,1,MEDIUM,RESOURCE_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,The Punjab Salt Range supported long-standing commercial rock-salt extraction.,One historical extraction level; tech gate mismatch should not erase the activity.,YES,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PAN,Punjab,STATE_PUNJAB,Punjab,building_textile_mill,Textile Manufacture,1,MEDIUM,MANUFACTURING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PROTO_INDUSTRIAL_DISTRICT,Lahore/Punjab participated in north-Indian textile and craft production.,One level because export concentration was below Bengal/Gujarat.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/A275FC7EFB9CF124D90302E92A994FCC,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PAN,Punjab,STATE_PUNJAB,Punjab,building_trade_center,Trade Center,2,MEDIUM,TRADE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Lahore/Amritsar sat on major north-western and transregional merchant routes.,Two levels for a major inland regional/national hub.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/A275FC7EFB9CF124D90302E92A994FCC,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PAN,Punjab,STATE_PUNJAB,Punjab,building_wheat_farm,Wheat Farms,2,HIGH,AGRICULTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Punjab’s irrigated/alluvial plains supported substantial marketed grain production feeding cities and armies.,Two levels for commercial grain beyond subsistence.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/mughal-india/A275FC7EFB9CF124D90302E92A994FCC,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_BOMBAY,Bombay,building_naval_administration,Naval Administration,1,MEDIUM,MILITARY_NAVAL,MILITARY_STATE_DEMAND,NONE,OTHER,Portuguese maritime government in Goa maintained naval organization and dockyard functions.,One naval-administration level.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_BOMBAY,Bombay,building_naval_fortification,Naval Fortification,1,HIGH,MILITARY_NAVAL,MILITARY_STATE_DEMAND,NONE,ARSENAL,Portuguese Goa was defended as a fortified maritime base.,One level for coastal/naval fortification.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_BOMBAY,Bombay,building_port,Port,2,HIGH,PORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Portuguese Goa remained a substantial maritime base in western India.,Two levels for an organized ocean-going port; technology mismatch is separately flagged.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_BOMBAY,Bombay,building_shipyard,Shipyards,2,HIGH,SHIPBUILDING,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,SHIPYARD_CLUSTER,Goa was a major centre of western Indian shipbuilding where Portuguese and Indian techniques were intertwined.,Two levels reflect established shipbuilding capacity.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_BOMBAY,Bombay,building_trade_center,Trade Center,2,HIGH,TRADE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Goa functioned as a long-distance maritime trading and redistribution centre.,"Important Indian Ocean commercial hub, below the largest global entrepôts.",NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_GUJARAT,Gujarat,building_naval_fortification,Naval Fortification,1,HIGH,MILITARY_NAVAL,MILITARY_STATE_DEMAND,NONE,ARSENAL,Daman/Diu were fortified coastal positions.,Single naval-fortification level.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_GUJARAT,Gujarat,building_port,Port,1,HIGH,PORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Portuguese Daman/Diu were fortified maritime enclaves integrated into western Indian Ocean commerce.,Single level appropriate to small but durable enclaves.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/gulf-in-world-history/merchant-communities-and-crosscultural-trade-between-gujarat-and-the-gulf-in-the-late-seventeenth-and-eighteenth-centuries/C38AA854C77223A643D49E2435513E2B,https://www.cambridge.org/core/journals/itinerario/article/abs/shipbuilding-in-seventeenthcentury-western-india/C7DBCE74559035CA7B45D5CDE72CBBA3,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,POR,Portugal,STATE_GUJARAT,Gujarat,building_trade_center,Trade Center,1,MEDIUM,TRADE,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,The Portuguese enclaves served maritime trade and customs functions.,Conservative level 1; not equated with Surat’s scale.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/gulf-in-world-history/merchant-communities-and-crosscultural-trade-between-gujarat-and-the-gulf-in-the-late-seventeenth-and-eighteenth-centuries/C38AA854C77223A643D49E2435513E2B,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_cotton_plantation,Cotton Plantations,1,MEDIUM,PLANTATION,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Commercial cotton cultivation supplied the Coromandel weaving complex.,One level to avoid equating dispersed cultivation with plantation concentration.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_rice_farm,Rice Farms,2,HIGH,AGRICULTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,"South Indian coastal trade moved large quantities of grain and rice, and deltaic agriculture supported dense markets.",Two levels for commercial rice production.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_textile_mill,Textile Manufacture,3,HIGH,MANUFACTURING,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PUTTING_OUT_NETWORK,The wider Coromandel/Carnatic zone was one of the subcontinent’s major export textile districts.,Three levels for the large local-owner share.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/trade-and-political-dominion-in-south-india-17501790-changing-britishindian-relationships/65275722334D44F65897688CB3991E88,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_trade_center,Trade Center,1,MEDIUM,TRADE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,The Carnatic contained dense market towns linked to Coromandel export ports.,One inland/regional hub level rather than a port-entrepôt level.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/trade-and-political-dominion-in-south-india-17501790-changing-britishindian-relationships/65275722334D44F65897688CB3991E88,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,SIN,Sindh,STATE_SINDH,Sindh,building_cotton_plantation,Cotton Plantations,1,MEDIUM,PLANTATION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Sindh cotton supplied local weaving and regional trade.,Single commercial-cotton level.,NO,INDIA_FUTURE_REWORK,NO,,https://library-sindhi-sp-2020.s3.us-east-2.amazonaws.com/files/The_Crafts_And_Textiles_of_Sindh_And_Balochistan-Dr_Adrian_Duarte-1982-Complete.pdf,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,SIN,Sindh,STATE_SINDH,Sindh,building_government_administration,Government Administration,1,MEDIUM,ADMINISTRATION,DOMESTIC_NATIONAL,NONE,OTHER,The Kalhora state maintained a capital and provincial administrative structure in Sindh.,Single level for state administration.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/abs/competing-for-distinction-lineage-and-individual-recognition-in-eighteenthcentury-sindh/47B3C1B255732F3A780862F62EBC3386,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,SIN,Sindh,STATE_SINDH,Sindh,building_port,Port,1,MEDIUM,PORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Thatta/Lahori Bandar had long served external Sindh trade; silting caused decline but did not erase maritime commerce.,"One port level only, reflecting decline.",YES,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/abs/competing-for-distinction-lineage-and-individual-recognition-in-eighteenthcentury-sindh/47B3C1B255732F3A780862F62EBC3386,https://library-sindhi-sp-2020.s3.us-east-2.amazonaws.com/files/The_Crafts_And_Textiles_of_Sindh_And_Balochistan-Dr_Adrian_Duarte-1982-Complete.pdf,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,SIN,Sindh,STATE_SINDH,Sindh,building_rice_farm,Rice Farms,1,MEDIUM,AGRICULTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,The Indus delta supported marketed grain production and riverine distribution.,One commercial agriculture level.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/abs/competing-for-distinction-lineage-and-individual-recognition-in-eighteenthcentury-sindh/47B3C1B255732F3A780862F62EBC3386,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,SIN,Sindh,STATE_SINDH,Sindh,building_textile_mill,Textile Manufacture,1,MEDIUM,MANUFACTURING,DOMESTIC_NATIONAL,EXPORT_REGIONAL,PUTTING_OUT_NETWORK,"Thatta retained a large weaving community and a long textile-export tradition, though it had declined from earlier peaks.",One level to reflect a surviving organized textile sector without overstating its 1776 scale.,NO,INDIA_FUTURE_REWORK,NO,,https://library-sindhi-sp-2020.s3.us-east-2.amazonaws.com/files/The_Crafts_And_Textiles_of_Sindh_And_Balochistan-Dr_Adrian_Duarte-1982-Complete.pdf,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/abs/competing-for-distinction-lineage-and-individual-recognition-in-eighteenthcentury-sindh/47B3C1B255732F3A780862F62EBC3386,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,SIN,Sindh,STATE_SINDH,Sindh,building_trade_center,Trade Center,2,MEDIUM,TRADE,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Thatta remained Sindh’s premier commercial city with textile and external-trade functions.,"Two levels for a regional/national export hub, below earlier peak.",NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/journal-of-the-royal-asiatic-society/article/abs/competing-for-distinction-lineage-and-individual-recognition-in-eighteenthcentury-sindh/47B3C1B255732F3A780862F62EBC3386,https://library-sindhi-sp-2020.s3.us-east-2.amazonaws.com/files/The_Crafts_And_Textiles_of_Sindh_And_Balochistan-Dr_Adrian_Duarte-1982-Complete.pdf,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,TRA,Travancore,STATE_TRAVANCORE,Malabar,building_logging_camp,Logging Camps,2,HIGH,RESOURCE_EXTRACTION,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_EXTRACTION,Malabar forests supplied teak and other valuable timber for trade and shipbuilding.,Two levels for substantial forest extraction.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/kerala-1956-to-the-present/before-independence/EE38A3443D329F4631CB21A67DE37178,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,TRA,Travancore,STATE_TRAVANCORE,Malabar,building_rice_farm,Rice Farms,1,MEDIUM,AGRICULTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Kerala was densely cultivated and supported substantial commercial food production alongside spices.,One commercial rice level.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/cambridge-economic-history-of-india/south-india/BCDB8046E20E009465FE6CB9C25A37C5,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,TRA,Travancore,STATE_TRAVANCORE,Malabar,building_spice_plantation,Spice Plantations,3,HIGH,PLANTATION,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PLANTATION_SYSTEM,Travancore was a major pepper-producing polity whose economy was deeply tied to the Malabar spice trade.,Three levels for one of the subcontinent’s leading export-spice concentrations.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/kerala-1956-to-the-present/before-independence/EE38A3443D329F4631CB21A67DE37178,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R4_SOUTH_ASIA,TRA,Travancore,STATE_TRAVANCORE,Malabar,building_trade_center,Trade Center,1,HIGH,TRADE,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Travancore’s pepper economy was organized around long-distance merchant networks and state-commercial control.,One inland/regional trade level; no port because current row has no port access.,NO,INDIA_FUTURE_REWORK,NO,,https://www.cambridge.org/core/books/abs/kerala-1956-to-the-present/before-independence/EE38A3443D329F4631CB21A67DE37178,https://www.cambridge.org/core/books/abs/european-commercial-enterprise-in-precolonial-india/companies-in-india-the-politics-and-the-economics-of-trade/139B3B0E5509125DDF2F8B6AF44D5E4D,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv
R5_EAST_ASIA,CAM,Cambodia,STATE_CAMBODIA,Cambodia,building_angkor_wat,Angkor Wat,1,HIGH,DOMESTIC_LOCAL,DOMESTIC_LOCAL,NONE,OTHER,Angkor Wat is a surviving pre-1776 monumental complex,Unique monument represented by one level.,NO,VIETNAM_FUTURE_REWORK,NO,,https://www.cambridge.org/core/journals/itinerario/article/abs/economic-links-with-ayutthaya-changes-in-networks-between-japan-china-and-siam-in-the-early-modern-period/7CAFEDDF1BAE823B55B633448BC44209,,MONUMENT | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_BEIJING,Beijing,building_arms_industry,Arms Industries,1,MEDIUM,MILITARY_STATE_DEMAND,MILITARY_STATE_DEMAND,NONE,STATE_MANUFACTORY,Metropolitan arsenals and large state demand,Conservative single level for organized state arms production serving the capital garrison.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_BEIJING,Beijing,building_forbidden_city,Forbidden City,1,HIGH,DOMESTIC_NATIONAL,MILITARY_STATE_DEMAND,NONE,OTHER,Imperial palace complex and administrative core,Unique pre-1776 monument; one level represents the Forbidden City itself.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,MONUMENT | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_BEIJING,Beijing,building_government_administration,Government Administration,3,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Capital of the Qing imperial bureaucracy,"Exceptional national administrative concentration warrants level 3, not generic bureaucracy in every province.",NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_BEIJING,Beijing,building_railway,Regional Infrastructure,2,HIGH,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,NONE,OTHER,Imperial road network and northern terminus of Grand Canal system,"Major maintained transport network; road component level 2, canal connection justified but no rail.",NO,NONE,NO,,https://whc.unesco.org/en/list/1443,,ROAD_LEVEL_JUSTIFICATION=2; CANAL_LEVEL_JUSTIFICATION=1; RAIL=pm_no_rail_network | PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_EASTERN_HUBEI,Eastern Hubei,building_textile_mill,Textile Manufacture,1,MEDIUM,DOMESTIC_REGIONAL,DOMESTIC_REGIONAL,NONE,PUTTING_OUT_NETWORK,Commercialized handicraft economy of the middle Yangzi,Conservative organized textile level 1.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-change-in-china-c18001950/industry-traditional-and-modern/8D80FCFD69BEA6FD1F817BAACD79B3B7,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_EASTERN_HUBEI,Eastern Hubei,building_trade_center,Trade Center,2,MEDIUM,DOMESTIC_NATIONAL,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,Middle Yangzi commercial redistribution centered on Hankou/Wuchang corridor,Major inland redistribution hub supports level 2.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_FORMOSA,Formosa,building_rice_farm,Rice Farms,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Commercial rice surplus shipped across Taiwan Strait,Conservative level 1.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_FORMOSA,Formosa,building_sugar_plantation,Sugar Plantations,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Taiwan sugar already integrated into regional maritime markets,One level only; later nineteenth-century export growth is not back-projected.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_port,Port,2,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Fujian maritime ports and long-standing overseas shipping,Multiple organized maritime outlets justify level 2.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_shipyard,Shipyards,1,MEDIUM,EXPORT_REGIONAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,SHIPYARD_CLUSTER,Long maritime tradition and organized junk shipping,Conservative level 1 for shipbuilding/repair cluster.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_tea_plantation,Tea Plantations,3,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,Wuyi/Bohea tea was a major export commodity by the 18th century,Large specialized export tea sector supports level 3.,NO,NONE,NO,,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_FUJIAN,Fujian,building_trade_center,Trade Center,2,HIGH,ENTREPOT_REEXPORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,Fujian merchant networks and tea/overseas trade,Major regional/export commercial capacity.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
R5_EAST_ASIA,CHI,China,STATE_GUANGDONG,Western Guangdong,building_port,Port,2,HIGH,EXPORT_INTERCONTINENTAL,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,Canton/Pearl River maritime infrastructure,Major international port system supports level 2.,YES,NONE,NO,,https://english.cssn.cn/skw_culture/CULTURE_Horizontal/202601/t20260112_5968874.shtml,https://www.cambridge.org/core/books/abs/economic-history-of-china/maturation-of-the-market-economy-1550-to-1800/BB29D69C28CCD393A63409CDCD339328,PROVENANCE_FILE=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv
